report id,entity type,entity value,matched ioc id,feed confidence,feed first seen,feed tactic,analytical relevance
TRN01957,domain,node-1957-sync.example,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01957,hash,6422157837e940ac9287,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01957,threat_actor,Night Heron,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01959,ipv4,198.51.100.200,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01959,domain,node-1959-sync.example,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01959,hash,2d1e977bb76f162ef0f2,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01961,ipv4,198.51.100.202,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01961,domain,node-1961-sync.example,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01961,hash,7f6824e40a9b07deca0a,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01961,threat_actor,Night Heron,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01962,ipv4,198.51.100.203,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01962,domain,node-1962-sync.example,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01963,ipv4,198.51.100.204,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01963,domain,node-1963-sync.example,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01963,hash,1cd83ce7d0a077bb5fb7,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01963,threat_actor,Copper Dune,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01965,ipv4,198.51.100.206,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01965,domain,node-1965-sync.example,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01965,malware,Sandstorm Loader,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01966,ipv4,198.51.100.207,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01966,domain,node-1966-sync.example,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01966,hash,d4a762ef0dfd3a07ff5b,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01968,ipv4,198.51.100.209,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01968,domain,node-1968-sync.example,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01968,hash,19d4c56a9025b8bf6319,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01968,threat_actor,Red Kudu,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01969,ipv4,198.51.100.210,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01969,domain,node-1969-sync.example,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01971,ipv4,198.51.100.212,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01971,domain,node-1971-sync.example,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01971,hash,ed97af3bde8b169f768a,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01971,threat_actor,Copper Dune,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01979,ipv4,198.51.100.220,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01979,domain,node-1979-sync.example,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01979,hash,ad31b97f1f1728a30c77,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01979,threat_actor,Copper Dune,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01983,ipv4,198.51.100.4,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01983,domain,node-1983-sync.example,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01983,hash,ea91c98a28ee5a7413e7,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01983,threat_actor,Copper Dune,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01984,ipv4,198.51.100.5,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01984,domain,node-1984-sync.example,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01986,ipv4,198.51.100.7,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01986,domain,node-1986-sync.example,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01990,ipv4,198.51.100.11,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01990,domain,node-1990-sync.example,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01990,malware,Sandstorm Loader,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01991,ipv4,198.51.100.12,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01991,domain,node-1991-sync.example,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01992,ipv4,198.51.100.13,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01992,domain,node-1992-sync.example,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01996,ipv4,198.51.100.17,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01996,domain,node-1996-sync.example,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01996,hash,6bf93fb43ac583470767,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN01996,threat_actor,Night Heron,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN03002,ipv4,198.51.100.143,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN03002,domain,node-3002-sync.example,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN03002,hash,048f1289eed704238635,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN03002,threat_actor,Kalahari Jackal,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN03003,ipv4,198.51.100.144,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN03003,domain,node-3003-sync.example,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN03004,ipv4,198.51.100.145,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN03004,domain,node-3004-sync.example,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN03005,ipv4,198.51.100.146,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN03005,domain,node-3005-sync.example,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN03007,ipv4,198.51.100.148,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN03007,domain,node-3007-sync.example,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN03008,ipv4,198.51.100.149,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN03008,domain,node-3008-sync.example,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN03010,ipv4,198.51.100.151,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN03010,domain,node-3010-sync.example,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN03010,hash,ac19d28a5c8f0bc1d3db,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN03010,threat_actor,Red Kudu,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN03013,ipv4,198.51.100.154,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN03013,domain,node-3013-sync.example,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN03017,ipv4,198.51.100.158,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN03017,domain,node-3017-sync.example,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN03017,hash,126db49483367c124fa8,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN03017,threat_actor,Kalahari Jackal,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN03036,ipv4,198.51.100.177,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN03036,domain,node-3036-sync.example,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN03036,hash,2d2c15505913467b51c1,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN03036,threat_actor,Kalahari Jackal,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN03037,ipv4,198.51.100.178,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN03037,domain,node-3037-sync.example,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN03040,ipv4,198.51.100.181,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN03040,domain,node-3040-sync.example,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN03045,ipv4,198.51.100.186,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN03045,domain,node-3045-sync.example,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN03045,hash,89e48012eff464fa7e09,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN03045,threat_actor,Red Kudu,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN03049,ipv4,198.51.100.190,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN03049,domain,node-3049-sync.example,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN03050,ipv4,198.51.100.191,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN03050,domain,node-3050-sync.example,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN03053,ipv4,198.51.100.194,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN03053,domain,node-3053-sync.example,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN03053,hash,091d56404d08fe60487b,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN03053,threat_actor,Night Heron,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN03056,ipv4,198.51.100.197,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN03056,domain,node-3056-sync.example,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN03059,ipv4,198.51.100.200,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN03059,domain,node-3059-sync.example,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN03059,hash,3e661e0ab1a17ff0de62,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN03059,threat_actor,Kalahari Jackal,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN03061,ipv4,198.51.100.202,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN03061,domain,node-3061-sync.example,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN03061,malware,Sandstorm Loader,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN03066,ipv4,198.51.100.207,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN03066,domain,node-3066-sync.example,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN03066,malware,Sandstorm Loader,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN03068,ipv4,198.51.100.209,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN03068,domain,node-3068-sync.example,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN03068,hash,56906f8a5e4b1938ff9e,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN03068,threat_actor,Kalahari Jackal,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN03077,ipv4,198.51.100.218,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN03077,domain,node-3077-sync.example,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN03077,malware,Sandstorm Loader,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN03078,ipv4,198.51.100.219,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN03078,domain,node-3078-sync.example,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN03084,ipv4,198.51.100.5,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN03084,domain,node-3084-sync.example,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN03086,ipv4,198.51.100.7,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN03086,domain,node-3086-sync.example,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN03089,ipv4,198.51.100.10,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN03089,domain,node-3089-sync.example,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN03089,malware,Sandstorm Loader,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN03092,ipv4,198.51.100.13,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN03092,domain,node-3092-sync.example,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN03093,ipv4,198.51.100.14,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN03093,domain,node-3093-sync.example,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN03096,ipv4,198.51.100.17,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN03096,domain,node-3096-sync.example,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN03106,ipv4,198.51.100.27,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN03106,domain,node-3106-sync.example,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN03107,ipv4,198.51.100.28,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN03107,domain,node-3107-sync.example,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN03108,ipv4,198.51.100.29,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN03108,domain,node-3108-sync.example,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN03108,hash,8f17bdfae161367a38cc,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN03108,threat_actor,Kalahari Jackal,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN03109,ipv4,198.51.100.30,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN03109,domain,node-3109-sync.example,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN03115,ipv4,198.51.100.36,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN03115,domain,node-3115-sync.example,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN03115,hash,61703f58be10d33fade0,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN03115,threat_actor,Red Kudu,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN03122,ipv4,198.51.100.43,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN03122,domain,node-3122-sync.example,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN03133,ipv4,198.51.100.54,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN03133,domain,node-3133-sync.example,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN03139,ipv4,198.51.100.60,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN03139,domain,node-3139-sync.example,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN03140,ipv4,198.51.100.61,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN03140,domain,node-3140-sync.example,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN03142,ipv4,198.51.100.63,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN03142,domain,node-3142-sync.example,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN03142,hash,25b737e81069c7a6abf6,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN03142,threat_actor,Night Heron,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN03143,ipv4,198.51.100.64,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN03143,domain,node-3143-sync.example,,,,,"Unconfirmed - internal-only entity, no external IOC match"
TRN03153,ipv4,198.51.100.74,,,,,"Unconfirmed - internal-only entity, no external IOC match"
